Column1,Column2,Column9,Column14
3029435,Bussière-Badil,FR,24071
3029446,Busset,FR,03045
3029449,Busserolles,FR,24070
3029462,Bussang,FR,88081
3029464,Bussac-Forêt,FR,17074
3029465,Bussac-sur-Charente,FR,17073
3029470,Busque,FR,81043
3029473,Busnes,FR,62190
3029477,Busigny,FR,59118
3029478,Buschwiller,FR,68061
3029482,Burzet,FR,07045
3029483,Bury,FR,60116
3029494,Buros,FR,64152
3029498,Burnhaupt-le-Haut,FR,68060
3029499,Burnhaupt-le-Bas,FR,68059
3029503,Burlats,FR,81042
3029505,Burie,FR,17072
3029509,Burgnac,FR,87025
3029522,Bures-sur-Yvette,FR,91122
3029543,Burdignin,FR,74050
3029548,Burbure,FR,62188
3029556,Buno-Bonnevaux,FR,91121
3029566,Bully-les-Mines,FR,62186
3029567,Bully,FR,76147
3029568,Bully,FR,14266
3029570,Bully,FR,69032
3029572,Bullion,FR,78120
3029575,Bulles,FR,60115
3029580,Bulgnéville,FR,88079
3029587,Bujaleuf,FR,87024
3029603,Buis-les-Baronnies,FR,26063
3029606,Buironfosse,FR,02135
3029608,Buire-le-Sec,FR,62183
3029611,Buire,FR,02134
3029612,Buigny-Saint-Maclou,FR,80149
3029620,Buhl,FR,68058
3029626,Bugnicourt,FR,59117
3029637,Bugeat,FR,19033
3029654,Buellas,FR,01065
3029655,Bueil,FR,27119
3029661,Budos,FR,33076
3029664,Budelière,FR,23035
3029670,Bucy-le-Long,FR,02131
3029673,Bucquoy,FR,62181
3029677,Buchy,FR,76146
3029682,Buchères,FR,10067
3029684,Buchelay,FR,78118
3029687,Bucey-lès-Gy,FR,70104
3029695,Buc,FR,78117
3029697,Bubry,FR,56026
3029704,Buais,FR,50090
3029705,Bû,FR,28064
3029706,Bry-sur-Marne,FR,94015
3029713,Bruz,FR,35047
3029715,Bruyères-sur-Oise,FR,95116
3029717,Bruyères-le-Châtel,FR,91115
3029718,Bruyères-et-Montbérault,FR,02128
3029725,Bruyères,FR,88078
3029730,Brux,FR,86039
3029734,Brusvily,FR,22021
3029737,Brussieu,FR,69031
3029746,Brunstatt,FR,68056
3029748,Brunoy,FR,91114
3029750,Bruniquel,FR,82026
3029758,Brunelles,FR,28236
3029760,Brunehamel,FR,02126
3029771,Brumath,FR,67067
3029775,Brûlon,FR,72050
3029776,Brullioles,FR,69030
3029778,Bruley,FR,54102
3029787,Brûlain,FR,79058
3029790,Bruille-Saint-Amand,FR,59114
3029791,Bruille-lez-Marchiennes,FR,59113
3029793,Bruguières,FR,31091
3029797,Brugheas,FR,03044
3029799,Bruges,FR,33075
3029800,Bruges-Capbis-Mifaget,FR,64148
3029806,Bruère-Allichamps,FR,18038
3029808,Bruebach,FR,68055
3029809,Brue-Auriac,FR,83025
3029812,Bruc-sur-Aff,FR,35045
3029821,Bruch,FR,47041
3029824,Bruay-sur-l'Escaut,FR,59112
3029825,Bruay-la-Buissière,FR,62178
3029828,Bruailles,FR,71064
3029831,Brû,FR,88077
3029839,Broye,FR,71063
3029842,Brouzet-lès-Alès,FR,30055
3029851,Brouvelieures,FR,88076
3029852,Broût-Vernet,FR,03043
3029855,Brou-sur-Chantereine,FR,77055
3029861,Brousseval,FR,52079
3029883,Brouilla,FR,66026
3029888,Broué,FR,28062
3029889,Brouderdorff,FR,57113
3029890,Brouckerque,FR,59110
3029892,Brouchy,FR,80144
3029898,Brou,FR,28061
3029906,Brosville,FR,27118
3029921,Brossac,FR,16066
3029922,Broquiès,FR,12037
3029925,Broons,FR,22020
3029927,Bronvaux,FR,57111
3029931,Bron,FR,69029
3029937,Brommat,FR,12036
3029951,Broglie,FR,27117
3029958,Brochon,FR,21110
3029960,Brocas,FR,40056
3029965,Brizambourg,FR,17070
3029967,Brix,FR,50087
3029970,Brives-Charensac,FR,43041
3029974,Brive-la-Gaillarde,FR,19031
3029980,Brissarthe,FR,49080
3029984,Brissac-Quincé,FR,49050
3029985,Brissac,FR,34042
3029986,Brison-Saint-Innocent,FR,73059
3029987,Briscous,FR,64147
3029991,Briouze,FR,61063
3029992,Brioux-sur-Boutonne,FR,79057
3029995,Brioude,FR,43040
3030001,Briord,FR,01064
3030004,Brion-près-Thouet,FR,79056
3030007,Brionne,FR,27116
3030010,Brion,FR,89056
3030011,Brion,FR,49138
3030015,Brion,FR,01063
3030020,Briollay,FR,49048
3030023,Brin-sur-Seille,FR,54100
3030024,Brinon-sur-Sauldre,FR,18037
3030029,Brindas,FR,69028
3030035,Brimeux,FR,62177
3030036,Brillon-en-Barrois,FR,55079
3030037,Brillon,FR,59109
3030041,Brillac,FR,16065
3030044,Briis-sous-Forges,FR,91111
3030047,Brigueuil,FR,16064
3030048,Brigueil-le-Chantre,FR,86037
3030055,Brignon,FR,30053
3030057,Brignoles,FR,83023
3030058,Brignogan-Plages,FR,29021
3030063,Brignais,FR,69027
3030064,Brignac-la-Plaine,FR,19030
3030071,Briey,FR,54099
3030085,Brières-les-Scellés,FR,91109
3030090,Brienon-sur-Armançon,FR,89055
3030091,Briennon,FR,42026
3030093,Brienne-le-Château,FR,10064
3030099,Brielles,FR,35042
3030100,Brié-et-Angonnes,FR,38059
3030101,Brie-Comte-Robert,FR,77053
3030102,Briec,FR,29020
3030106,Brie,FR,35041
3030108,Brie,FR,16061
3030110,Bridoré,FR,37039
3030112,Brides-les-Bains,FR,73057
3030114,Bricy,FR,45055
3030116,Bricqueville-sur-Mer,FR,50085
3030117,Bricqueville-la-Blouette,FR,50084
3030120,Bricquebec,FR,50082
3030127,Briatexte,FR,81039
3030128,Briastre,FR,59108
3030130,Briarres-sur-Essonne,FR,45054
3030132,Briare,FR,45053
3030133,Briantes,FR,36025
3030142,Briançon,FR,05023
3030147,Brezolles,FR,28059
3030148,Brézins,FR,38058
3030155,Brézé,FR,49060
3030158,Bréxent-Énocq,FR,62176
3030159,Brévonnes,FR,10061
3030165,Brevilliers,FR,70096
3030166,Bréville-sur-Mer,FR,50081
3030169,Bréville-les-Monts,FR,14106
3030170,Bréville,FR,16060
3030171,Bréviandes,FR,10060
3030177,Brevans,FR,39078
3030180,Bréval,FR,78107
3030189,Breuvannes-en-Bassigny,FR,52074
3030191,Breuschwickersheim,FR,67065
3030192,Breurey-lès-Faverney,FR,70095
3030195,Breuilpont,FR,27114
3030197,Breuil-Magné,FR,17065
3030202,Breuil-le-Vert,FR,60107
3030203,Breuillet,FR,91105
3030204,Breuillet,FR,17064
3030205,Breuil-le-Sec,FR,60106
3030210,Brueil-en-Vexin,FR,78113
3030213,Breuil-Bois-Robert,FR,78104
3030214,Breuil-Barret,FR,85037
3030230,Breuches,FR,70093
3030233,Bretteville-sur-Odon,FR,14101
3030234,Bretteville-sur-Laize,FR,14100
3030238,Bretteville-l'Orgueilleuse,FR,14098
3030240,Bretteville-du-Grand-Caux,FR,76143
3030242,Bretteville,FR,50077
3030245,Brette-les-Pins,FR,72047
3030254,Bretoncelles,FR,61061
3030257,Brétigny-sur-Orge,FR,91103
3030263,Bretigny,FR,21107
3030264,Bretignolles-sur-Mer,FR,85035
3030266,Bretignolles,FR,79050
3030275,Breteuil,FR,27112
3030276,Breteuil,FR,60104
3030278,Bretenoux,FR,46038
3030280,Bretenière,FR,21106
3030283,Breteil,FR,35040
3030286,Bretagne-de-Marsan,FR,40055
3030300,Brest,FR,29019
3030303,Bressuire,FR,79049
3030307,Bresson,FR,38057
3030308,Bressols,FR,82025
3030309,Bressolles,FR,03040
3030310,Bressolles,FR,01062
3030314,Bressey-sur-Tille,FR,21105
3030323,Bresles,FR,60103
3030335,Brenthonne,FR,74048
3030337,Brens,FR,01061
3030338,Brens,FR,81038
3030340,Brenouille,FR,60102
3030365,Bren,FR,26061
3030374,Brêmes,FR,62174
3030377,La Crèche,FR,79048
3030381,Brélès,FR,29017
3030383,Breitenbach-Haut-Rhin,FR,68051
3030384,Breitenbach,FR,67063
3030387,Breil-sur-Roya,FR,06023
3030395,Bréhémont,FR,37038
3030403,Bréhand,FR,22015
3030405,Bréhal,FR,50076
3030408,Brégy,FR,60101
3030411,Brégnier-Cordon,FR,01058
3030428,Brécy,FR,18035
3030440,Brech,FR,56023
3030442,Brécey,FR,50074
3030443,Brecé,FR,53042
3030444,Brécé,FR,35039
3030446,Brebières,FR,62173
3030448,Bréauté,FR,76141
3030455,Bréal-sous-Vitré,FR,35038
3030456,Bréal-sous-Montfort,FR,35037
3030457,Brazey-en-Plaine,FR,21103
3030459,Bray-sur-Somme,FR,80136
3030460,Bray-sur-Seine,FR,77051
3030465,Bray-et-Lû,FR,95101
3030468,Bray-en-Val,FR,45051
3030473,Bray-Dunes,FR,59107
3030484,Brax,FR,47040
3030485,Brax,FR,31088
3030503,Braud-et-Saint-Louis,FR,33073
3030508,Brassy,FR,58037
3030509,Bras-sur-Meuse,FR,55073
3030517,Brassac-les-Mines,FR,63050
3030520,Brassac,FR,81037
3030521,Brassac,FR,09066
3030522,Brasparts,FR,29016
3030524,Brasles,FR,02114
3030526,Bras-d'Asse,FR,04031
3030529,Bras,FR,83021
3030534,Brantôme,FR,24064
3030538,Bransles,FR,77050
3030540,Bransat,FR,03038
3030542,Branoux-les-Taillades,FR,30051
3030546,Branne,FR,33071
3030547,Brannay,FR,89054
3030550,Brangues,FR,38055
3030553,Branges,FR,71056
3030561,Brando,FR,2B043
3030562,Brandivy,FR,56022
3030565,Brandérion,FR,56021
3030568,Brancourt-le-Grand,FR,02112
3030569,Brancourt-en-Laonnois,FR,02111
3030589,Bram,FR,11049
3030598,Brain-sur-Longuenée,FR,49367
3030600,Brain-sur-Allonnes,FR,49041
3030603,Brains,FR,44024
3030604,Braine,FR,02110
3030622,Bracquemont,FR,76618
3030628,Bracieux,FR,41025
3030629,Brachy,FR,76136
3030640,Bozouls,FR,12033
3030641,Bozel,FR,73055
3030645,Boynes,FR,45050
3030650,Boyer,FR,71052
3030656,Boyard-Ville,FR,17337
3030659,Boves,FR,80131
3030663,Bouzy-la-Forêt,FR,45049
3030664,Bouzy,FR,51079
3030668,Bouzonville,FR,57106
3030673,Bouzincourt,FR,80129
3030675,Bouzillé,FR,49069
3030676,Bouzigues,FR,34039
3030685,Bouzel,FR,63049
3030708,Bouxwiller,FR,67061
3030713,Bouxières-aux-Dames,FR,54090
3030714,Bouxières-aux-Chênes,FR,54089
3030718,Bouvron,FR,44023
3030721,Bouvines,FR,59106
3030723,Bouville,FR,76135
3030724,Bouville,FR,91630
3030727,Bouvigny-Boyeffles,FR,62170
3030728,Bouvignies,FR,59105
3030732,Bouvesse-Quirieu,FR,38054
3030739,Bouvaincourt-sur-Bresle,FR,80127
3030742,Bouttencourt,FR,80126
3030755,Boutigny-sur-Essonne,FR,91099
3030756,Boutigny,FR,77049
3030757,Boutiers-Saint-Trojan,FR,16058
3030766,Boutenac,FR,11048
3030772,Bout-du-Pont-de-Larn,FR,81036
3030780,Boutavent,FR,60214
3030786,Boust,FR,57104
3030787,Boussy-Saint-Antoine,FR,91097
3030799,Boussois,FR,59104
3030803,Boussières,FR,25084
3030813,Boussens,FR,31084
3030819,Bousse,FR,57102
3030822,Boussay,FR,44022
3030830,Boussac-Bourg,FR,23032
3030832,Boussac,FR,23031
3030845,Bousies,FR,59099
3030847,Bousbecque,FR,59098
3030848,Bousbach,FR,57101
3030856,Bourthes,FR,62168
3030857,Bourth,FR,27108
3030862,Bourseville,FR,80124
3030863,Bourseul,FR,22014
3030867,Boursault,FR,51076
3030869,Bours,FR,62166
3030870,Bours,FR,65108
3030876,Bourron-Marlotte,FR,77048
3030878,Bourret,FR,82023
3030882,Bourré,FR,41151
3030884,Bourran,FR,47038
3030891,Bourogne,FR,90017
3030895,Bournoncle-Saint-Pierre,FR,43038
3030902,Bournezeau,FR,85034
3030903,Bourneville,FR,27107
3030906,Bourneau,FR,85033
3030917,Bourmont,FR,52064
3030919,Bourlon,FR,62164
3030941,Bourguignon,FR,25082
3030944,Bourgueil,FR,37031
3030945,Bourguébus,FR,14092
3030946,Bourgtheroulde-Infreville,FR,27105
3030947,Bourg,FR,33067
3030949,Bourg-Saint-Maurice,FR,73054
3030951,Bourg-Saint-Christophe,FR,01054
3030952,Bourg-Saint-Bernard,FR,31082
3030953,Bourg-Saint-Andéol,FR,07042
3030958,Bourgon,FR,53040
3030965,Bourgogne,FR,51075
3030970,Bourgneuf-en-Retz,FR,44021
3030971,Bourgneuf-en-Mauges,FR,49244
3030979,Bourgneuf,FR,17059
3030983,la Guingueta d'Ix,FR,66025
3030985,Bourg-lès-Valence,FR,26058
3030989,Bourg-Lastic,FR,63048
3030990,Bourg-la-Reine,FR,92014
3030994,Bourghelles,FR,59096
3030996,Bourg-Fidèle,FR,08078
3030999,Bourg-et-Comin,FR,02106
3031005,Bourges,FR,18033
3031009,Bourg-en-Bresse,FR,01053
3031017,Bourg-de-Thizy,FR,69248
3031019,Bourg-des-Comptes,FR,35033
3031020,Bourg-de-Péage,FR,26057
3031025,Bourg-Charente,FR,16056
3031027,Bourg-Blanc,FR,29015
3031028,Bourg-Beaudouin,FR,27104
3031029,Bourgbarré,FR,35032
3031030,Bourg-Argental,FR,42023
3031032,Bourganeuf,FR,23030
3031035,Bourg-Achard,FR,27103
3031041,Bouresse,FR,86034
3031043,Bourecq,FR,62162
3031068,Bourdeilles,FR,24055
3031069,Bourdeaux,FR,26056
3031080,Bourcefranc-le-Chapus,FR,17058
3031081,Bourbriac,FR,22013
3031085,Bourbourg,FR,59094
3031086,Bourbonne-les-Bains,FR,52060
3031089,Bourbon-l'Archambault,FR,03036
3031090,Bourbon-Lancy,FR,71047
3031097,Bourbach-le-Bas,FR,68045
3031098,Bouray-sur-Juine,FR,91095
3031103,Bouquetot,FR,27102
3031109,Bouquehault,FR,62161
3031111,Bouniagues,FR,24054
3031113,Boulzicourt,FR,08076
3031115,Boult-sur-Suippe,FR,51074
3031118,Boult,FR,70085
3031127,Boulon,FR,14090
3031129,Bouloire,FR,72042
3031133,Boulogne-sur-Mer,FR,62160
3031135,Boulogne-sur-Gesse,FR,31080
3031137,Boulogne-Billancourt,FR,92012
3031141,Boulogne,FR,85084
3031144,Bouloc,FR,31079
3031145,Boulleville,FR,27100
3031146,Boulleret,FR,18032
3031148,Boullay-les-Troux,FR,91093
3031158,Bouligny,FR,55063
3031161,Boulieu-lès-Annonay,FR,07041
3031164,Bouliac,FR,33065
3031167,Bouleurs,FR,77047
3031169,Bouleternère,FR,66023
3031178,Boulbon,FR,13017
3031180,Boulazac,FR,24053
3031182,Boulay-Moselle,FR,57097
3031183,Boulay-les-Barres,FR,45046
3031191,Boulange,FR,57096
3031205,Boujan-sur-Libron,FR,34037
3031221,Bouin-Plumoison,FR,62661
3031222,Bouin,FR,85029
3031226,Bouilly,FR,10051
3031237,Bouillé-Ménard,FR,49036
3031238,Bouillé-Loretz,FR,79014
3031240,Bouillargues,FR,30047
3031268,Bouguenais,FR,44020
3031269,Bougue,FR,40051
3031274,Bouglon,FR,47034
3031275,Bougligny,FR,77045
3031276,Bouglainval,FR,28052
3031277,Bougival,FR,78092
3031284,Bougé-Chambalud,FR,38051
3031288,Bougarber,FR,64142
3031293,Boufféré,FR,85146
3031294,Bouffémont,FR,95091
3031298,Bouëx,FR,16055
3031304,Bouessay,FR,53037
3031307,Bouère,FR,53036
3031313,Bouée,FR,44019
3031315,Boué,FR,02103
3031323,Boudou,FR,82019
3031339,Boucoiran,FR,30046
3031340,Bouclans,FR,25078
3031358,Bouchet,FR,26054
3031364,Boucheporn,FR,57095
3031368,Bouchemaine,FR,49035
3031378,Bouchamps-lès-Craon,FR,53035
3031380,Bouchain,FR,59092
3031384,Boucé,FR,61055
3031387,Bouc-Bel-Air,FR,13015
3031389,Boucau,FR,64140
3031399,Boubers-sur-Canche,FR,62158
3031403,Bouaye,FR,44018
3031408,Bouafles,FR,27097
3031409,Bouafle,FR,78090
3031410,Bou,FR,45043
3031411,Botz-en-Mauges,FR,49244
3031416,Botsorhel,FR,29014
3031430,Bosville,FR,76128
3031445,Bossey,FR,74044
3031450,Bosselshausen,FR,67057
3031452,Bossay-sur-Claise,FR,37028
3031462,Bosmie-l'Aiguille,FR,87021
3031464,Bosguérard-de-Marcouville,FR,27062
3031465,Bosgouet,FR,27091
3031469,Bosdarros,FR,64139
3031479,Bosc-le-Hard,FR,76125
3031485,Bosc-Guérard-Saint-Adrien,FR,76123
3031501,Bort-les-Orgues,FR,19028
3031508,Borre,FR,59091
3031516,Bornel,FR,60088
3031532,Bormes-les-Mimosas,FR,83019
3031537,Borgo,FR,2B042
3031552,Bords,FR,17053
3031567,Bordes,FR,64138
3031568,Bordes,FR,65101
3031574,Bordères,FR,64137
3031578,Bordeaux-Saint-Clair,FR,76117
3031582,Bordeaux,FR,33063
3031605,Boran-sur-Oise,FR,60086
3031609,Boqueho,FR,22011
3031612,Boos,FR,76116
3031616,Boofzheim,FR,67055
3031619,Bonzac,FR,33062
3031639,Bonson,FR,42022
3031640,Bonson,FR,06021
3031644,Bons-en-Chablais,FR,74043
3031645,Bonrepos-sur-Aussonnelle,FR,31075
3031656,Bonny-sur-Loire,FR,45040
3031657,Bonnut,FR,64135
3031659,Bonnœuvre,FR,44180
3031661,Bonningues-lès-Calais,FR,62156
3031662,Bonningues-lès-Ardres,FR,62155
3031665,Bonnieux,FR,84020
3031667,Bonnières-sur-Seine,FR,78089
3031668,Bonnières,FR,62154
3031673,Bonneville-la-Louvet,FR,14085
3031679,Bonneville,FR,74042
3031685,Bonneveine,FR,13055
3031702,Bonneval,FR,28051
3031709,Bonneuil-sur-Marne,FR,94011
3031710,Bonneuil-Matours,FR,86032
3031711,Bonneuil-les-Eaux,FR,60082
3031712,Bonneuil-en-Valois,FR,60083
3031713,Bonneuil-en-France,FR,95088
3031719,Bonnetan,FR,33061
3031721,Bonnétage,FR,25074
3031723,Bonnétable,FR,72039
3031729,Bonne,FR,74040
3031732,Bonnes,FR,86031
3031743,Bonnemain,FR,35029
3031744,Bonnelles,FR,78087
3031769,Bonnefamille,FR,38048
3031771,Bonnée,FR,45039
3031775,Bonnebosq,FR,14083
3031780,Bonnay,FR,25073
3031783,Bonnat,FR,23025
3031784,Bonnard,FR,89050
3031789,Bonnac-la-Côte,FR,87020
3031791,Bonnac,FR,09060
3031801,Bonifacio,FR,2A041
3031813,Bon-Encontre,FR,47032
3031815,Bondy,FR,93010
3031817,Bondues,FR,59090
3031818,Bondoufle,FR,91086
3031835,Bonchamp-lès-Laval,FR,53034
3031845,Bomy,FR,62153
3031848,Bompas,FR,66021
3031852,Bommes,FR,33060
3031855,Bombon,FR,77044
3031859,Bolquère,FR,66020
3031862,Bologne,FR,52058
3031864,Bollwiller,FR,68043
3031865,Bollezeele,FR,59089
3031866,Bolleville,FR,76115
3031868,Bollène,FR,84019
3031871,Bolbec,FR,76114
3031885,Boisville-la-Saint-Père,FR,28047
3031891,Boistrudan,FR,35028
3031896,Boissy-sous-Saint-Yon,FR,91085
3031897,Boissy-sans-Avoir,FR,78084
3031898,Boissy-Saint-Léger,FR,94004
3031899,Boissy-Mauvoisin,FR,78082
3031901,Boissy-lès-Perche,FR,28046
3031902,Boissy-le-Sec,FR,91081
3031905,Boissy-le-Cutté,FR,91080
3031906,Boissy-le-Châtel,FR,77042
3031912,Boissy-Fresnoy,FR,60079
3031917,Boissise-le-Roi,FR,77040
3031918,Boissise-la-Bertrand,FR,77039
3031923,Boissières,FR,30043
3031926,Boissey-le-Châtel,FR,27077
3031930,Boisseuil,FR,87019
3031935,Boisset-Saint-Priest,FR,42021
3031939,Boisset-lès-Montrond,FR,42020
3031941,Boisset,FR,30042
3031945,Boisset,FR,15021
3031949,Boisseron,FR,34033
3031952,Boisse-Penchot,FR,12028
3031984,Boisredon,FR,17052
3031993,Boismorand,FR,45036
3031994,Boismont,FR,80110
3031998,Boismé,FR,79038
3032007,Bois-le-Roi,FR,27073
3032008,Bois-le-Roi,FR,77037
3032016,Bois-Jérôme-Saint-Ouen,FR,27072
3032025,Bois-Guillaume,FR,76108
3032027,Bois-Grenier,FR,59088
3032033,Boisgervilly,FR,35027
3032042,Boisemont,FR,27070
3032043,Boisemont,FR,95074
3032062,Bois-de-Céné,FR,85024
3032064,Bois-d'Arcy,FR,78073
3032067,Bois-d'Amont,FR,39059
3032069,Boiscommun,FR,45035
3032070,Bois-Colombes,FR,92009
3032083,Bois-Bernard,FR,62148
3032094,Bois-Arnault,FR,27069
3032118,Boigny-sur-Bionne,FR,45034
3032124,Bohas-Meyriat-Rignat,FR,01245
3032125,Bohars,FR,29011
3032126,Bohal,FR,56020
3032127,Bohain-en-Vermandois,FR,02095
3032130,Bogève,FR,74038
3032132,Boffres,FR,07035
3032141,Boëssé-le-Sec,FR,72038
3032143,Boësse,FR,79013
3032146,Boeschepe,FR,59086
3032147,Bœrsch,FR,67052
3032151,Boën-sur-Lignon,FR,42019
3032153,Boeil-Bezing,FR,64133
3032154,Boëge,FR,74037
3032156,Boé,FR,47031
3032160,Bodilis,FR,29010
3032173,Bocé,FR,49018
3032176,Le Bocasse,FR,76105
3032178,Bobital,FR,22008
3032179,Bobigny,FR,93008
3032181,Blyes,FR,01047
3032193,Blou,FR,49030
3032194,Blotzheim,FR,68042
3032202,Blonville-sur-Mer,FR,14079
3032206,Blond,FR,87018
3032213,Blois,FR,41018
3032214,Blodelsheim,FR,68041
3032226,Bligny-sur-Ouche,FR,21087
3032228,Bligny-lès-Beaune,FR,21086
3032236,Blies-Guersviller,FR,57093
3032237,Blies-Ébersing,FR,57092
3032238,Bliesbruck,FR,57091
3032251,Bletterans,FR,39056
3032253,Blet,FR,18031
3032254,Blessy,FR,62141
3032259,Blessac,FR,23024
3032262,Blesle,FR,43033
3032267,Bléré,FR,37027
3032269,Blérancourt,FR,02093
3032274,Blénod-lès-Toul,FR,54080
3032275,Blénod-lès-Pont-à-Mousson,FR,54079
3032276,Blennes,FR,77035
3032278,Bléneau,FR,89046
3032279,Blendecques,FR,62139
3032292,Blaye-les-Mines,FR,81033
3032296,Blavozy,FR,43032
3032306,Blauzac,FR,30041
3032308,Blausasc,FR,06019
3032316,Blasimon,FR,33057
3032317,Blaru,FR,78068
3032319,Blaringhem,FR,59084
3032326,Blanzy,FR,71040
3032329,Blanzay,FR,86029
3032331,Blanzat,FR,63042
3032336,Blanzac-Porcheresse,FR,16046
3032339,Blanquefort-sur-Briolance,FR,47029
3032340,Blanquefort,FR,33056
3032347,Blangy-Tronville,FR,80107
3032348,Blangy-sur-Ternoise,FR,62138
3032349,Blangy-sur-Bresle,FR,76101
3032351,Blangy-le-Château,FR,14077
3032358,Blandy,FR,77034
3032403,Blancafort,FR,18030
3032427,Blan,FR,81032
3032430,Blamont,FR,25063
3032433,Blajan,FR,31070
3032436,Blaisy-Bas,FR,21080
3032440,Blaison-Gohier,FR,49029
3032452,Blainville-sur-Orne,FR,14076
3032453,Blainville-sur-Mer,FR,50058
3032455,Blainville-Crevon,FR,76100
3032461,Blaincourt-lès-Précy,FR,60074
3032462,Blain,FR,44015
3032468,Blagny,FR,08067
3032469,Blagnac,FR,31069
3032470,Blaesheim,FR,67049
3032472,Blacy,FR,51065
3032474,Blacqueville,FR,76099
3032481,Blacé,FR,69023
3032487,Bizonnes,FR,38046
3032490,Biziat,FR,01046
3032492,Bize-Minervois,FR,11041
3032496,Bizanos,FR,64132
3032497,Bizanet,FR,11040
3032502,Biville-la-Baignarde,FR,76096
3032505,Biviers,FR,38045
3032509,Bitschwiller-lès-Thann,FR,68040
3032518,Bitche,FR,57089
3032533,Bisseuil,FR,51030
3032543,Bisel,FR,68039
3032544,Bischwiller,FR,67046
3032545,Bischwihr,FR,68038
3032549,Bischoffsheim,FR,67045
3032551,Bischheim,FR,67043
3032556,Biscarrosse,FR,40046
3032563,Biron,FR,64131
3032564,Birlenbach,FR,67104
3032567,Biriatou,FR,64130
3032571,Birac-sur-Trec,FR,47028
3032574,Biozat,FR,03030
3032577,Bioule,FR,82018
3032579,Biot,FR,06018
3032598,Bining,FR,57083
3032600,Binic,FR,22055
3032601,Binges,FR,21076
3032602,Bindernheim,FR,67040
3032605,Binas,FR,41017
3032615,Billy-sur-Aisne,FR,02089
3032618,Billy-Montigny,FR,62133
3032622,Billy-Berclau,FR,62132
3032624,Billy,FR,41016
3032625,Billy,FR,03029
3032629,Billom,FR,63040
3032633,Billiers,FR,56018
3032639,Billère,FR,64129
3032642,Billé,FR,35025
3032648,Bilieu,FR,38043
3032662,Bihorel,FR,76108
3032668,Biguglia,FR,2B037
3032678,Bignoux,FR,86028
3032685,Bignan,FR,56017
3032688,Biganos,FR,33051
3032695,Bièvres,FR,91064
3032701,Biéville-Beuville,FR,14068
3032704,Bieuzy,FR,56173
3032711,Biesles,FR,52050
3032712,Biesheim,FR,68036
3032726,Bierne,FR,59082
3032728,Bierné,FR,53029
3032737,Bienville,FR,52194
3032767,Bidart,FR,64125
3032768,Bidarray,FR,64124
3032771,Bidache,FR,64123
3032772,Bicqueley,FR,54073
3032781,Bichancourt,FR,02086
3032790,Biaudos,FR,40044
3032791,Bias,FR,47027
3032792,Bias,FR,40043
3032794,Biars-sur-Cère,FR,46029
3032797,Biarritz,FR,64122
3032802,Biard,FR,86027
3032805,Bians-les-Usiers,FR,25060
3032815,Biache-Saint-Vaast,FR,62128
3032818,Bézu-Saint-Éloi,FR,27067
3032823,Bezouce,FR,30039
3032824,Bezons,FR,95063
3032833,Béziers,FR,34032
3032836,Bézenet,FR,03027
3032842,Bèze,FR,21071
3032847,Bezannes,FR,51058
3032861,Beyssac,FR,19024
3032866,Beyrie-sur-Joyeuse,FR,64120
3032869,Beynost,FR,01043
3032872,Beynes,FR,78062
3032875,Beynat,FR,19023
3032876,Beynac-et-Cazenac,FR,24040
3032877,Beynac,FR,87015
3032880,Beychac,FR,33049
3032881,Bey,FR,71033
3032886,Bévillers,FR,59081
3032887,Béville-le-Comte,FR,28039
3032889,Bévenais,FR,38042
3032890,Beuzevillette,FR,76092
3032892,Beuzeville-la-Grenier,FR,76090
3032896,Beuzeville,FR,27065
3032898,Beuzec-Cap-Sizun,FR,29008
3032899,Beuxes,FR,86026
3032903,Beuvry,FR,62126
3032914,Beuvraignes,FR,80101
3032915,Beuvrages,FR,59079
3032917,Beuvillers,FR,14069
3032919,Beuville,FR,14068
3032921,Beuveille,FR,54067
3032923,Beuvardes,FR,02083
3032928,Beuste,FR,64119
3032932,Beurlay,FR,17045
3032934,Beurey-sur-Saulx,FR,55049
3032939,Beure,FR,25058
3032955,Betz-le-Château,FR,37026
3032957,Betz,FR,60069
3032960,Bettviller,FR,57074
3032965,Betton,FR,35024
3032967,Betting,FR,57073
3032975,Bettelainville,FR,57072
3032978,Bettant,FR,01041
3032981,Bettancourt-la-Ferrée,FR,52045
3032983,Bettaincourt-sur-Rognon,FR,52044
3032997,Beton-Bazoches,FR,77032
3033002,Béthune,FR,62119
3033006,Bethoncourt,FR,25057
